%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1627478093127145479,18142,1627478093102035840,base_link,-0.0145593037245,-0.0178286825268,0.97814152745,-0.00249602878466,-0.00420497311279,0.00573992310092
1627478093160548234,18143,1627478093102035840,base_link,-0.0145593037245,-0.0178286825268,0.97814152745,-0.00249602878466,-0.00420497311279,0.00573992310092
1627478093194718648,18144,1627478093167257536,base_link,-0.014577037281,-0.0178847772684,0.978090278676,-0.00205768016167,-0.000964211765677,-0.000790381105617
1627478093228141504,18145,1627478093199257536,base_link,-0.0145975987037,-0.0177765554635,0.977945861319,-0.00055437698029,-0.000537329353392,-0.00250122300349
1627478093261042460,18146,1627478093232257536,base_link,-0.0144912779675,-0.0176949248055,0.977862739458,0.00123120611534,-0.000190984457731,-0.000731453299522
1627478093295465762,18147,1627478093267257536,base_link,-0.0144482244078,-0.0176260762664,0.97788540126,-0.00301000126638,0.000146066071466,-0.000173870706931
1627478093327883843,18148,1627478093299257536,base_link,-0.0145718363866,-0.0176041604016,0.977940424621,0.00094465399161,0.000527035212144,0.0010650518816
1627478093360429865,18149,1627478093332450304,base_link,-0.0145923784345,-0.0175747560057,0.978051552197,-0.00137190613896,-0.000991220586002,-0.00285196583718
1627478093394415344,18150,1627478093364450304,base_link,-0.0145249504758,-0.0175152213699,0.977975094735,-0.000697419513017,-0.00284925336018,0.00185713672545
1627478093427469965,18151,1627478093364450304,base_link,-0.0145249504758,-0.0175152213699,0.977975094735,-0.000697419513017,-0.00284925336018,0.00185713672545
1627478093460591115,18152,1627478093432450304,base_link,-0.0145381118309,-0.0172103072974,0.977875320943,0.00442562159151,-0.000848845113069,-0.000566543545574
1627478093494864927,18153,1627478093464450304,base_link,-0.0145348810195,-0.0171733081245,0.977880949171,-0.00313106598333,0.000632860232145,0.000769166974351
1627478093527392961,18154,1627478093497450304,base_link,-0.0146891266183,-0.0169954949402,0.97784445873,0.000655237585306,0.000183919910342,-0.00059306062758
1627478093560761970,18155,1627478093497450304,base_link,-0.0146891266183,-0.0169954949402,0.97784445873,0.000655237585306,0.000183919910342,-0.00059306062758
1627478093595127583,18156,1627478093563684288,base_link,-0.0147153470897,-0.0168648653044,0.977876467577,0.000332310330123,-0.00158703327179,-0.00162581261247
1627478093627457778,18157,1627478093596684288,base_link,-0.0147241910814,-0.0168491601008,0.977879753827,-0.00577688869089,0.000725412042812,8.44874884933e-05
1627478093660653319,18158,1627478093629885504,base_link,-0.0146730646858,-0.0164937601094,0.97790237205,0.00294056441635,0.000352062983438,0.00107758655213
1627478093694577345,18159,1627478093661885504,base_link,-0.0146548963685,-0.0163559699356,0.977910318801,-0.00141032296233,0.000596523750573,4.17151022702e-05
1627478093727683208,18160,1627478093694885504,base_link,-0.0147897036594,-0.0161608704201,0.977899333324,-0.00184077303857,0.00106079154648,-0.000735136913136
1627478093760634548,18161,1627478093730093888,base_link,-0.0148636897466,-0.015976361055,0.977914487575,0.00424420414492,8.63755121827e-05,-0.000897706253454
1627478093793966379,18162,1627478093762093888,base_link,-0.014858127214,-0.0159015571992,0.977922809169,-0.00173338362947,0.000641595572233,-0.00154957734048
1627478093827690820,18163,1627478093795093888,base_link,-0.014853145466,-0.0156511255079,0.977857831649,-0.00022488925606,-0.000295429490507,-0.000441132346168
1627478093860694811,18164,1627478093827093888,base_link,-0.01477369728,-0.0155000438192,0.977750493985,0.00328936940059,-0.000302624423057,-0.00172374537215
1627478093894639018,18165,1627478093860093888,base_link,-0.014789677051,-0.0153756091703,0.977679591016,-0.00295941112563,-9.74237918854e-05,-0.000507566612214
1627478093927682747,18166,1627478093895093888,base_link,-0.0147722526387,-0.0150717873317,0.977705798837,0.00261604133993,-0.000783366151154,-0.000808720709756
1627478093960670677,18167,1627478093927093888,base_link,-0.0147966140237,-0.0150111734156,0.977708877209,0.00112552149221,-0.000379959121346,-0.000489474041387
1627478093994353523,18168,1627478093960093888,base_link,-0.0149216979312,-0.0149238981765,0.977701863826,-0.00261350581422,0.000105456681922,-0.000238555017859
1627478094027574356,18169,1627478093992093888,base_link,-0.0147385987142,-0.0145335282866,0.977691329874,0.00401993794367,-0.000380451790988,-0.000332037219778
1627478094061526365,18170,1627478094025093888,base_link,-0.0146156457111,-0.0143919742296,0.977653769499,-0.000506356358528,0.000114974565804,-0.00123276771046
